row_id,source_id,is_synthetic,parent_original_index,generation_method
r_001374,original_721,True,721,source_bound_bootstrap_noise
r_001375,original_169,True,169,source_bound_bootstrap_noise
r_001376,original_636,True,636,source_bound_bootstrap_noise
r_001377,original_752,True,752,source_bound_bootstrap_noise
r_001378,original_434,True,434,source_bound_bootstrap_noise
r_001379,original_654,True,654,source_bound_bootstrap_noise
r_001380,original_320,True,320,source_bound_bootstrap_noise
r_001381,original_491,True,491,source_bound_bootstrap_noise
r_001382,original_747,True,747,source_bound_bootstrap_noise
r_001383,original_58,True,58,source_bound_bootstrap_noise
r_001384,original_91,True,91,source_bound_bootstrap_noise
r_001385,original_452,True,452,source_bound_bootstrap_noise
r_001386,original_180,True,180,source_bound_bootstrap_noise
r_001387,original_600,True,600,source_bound_bootstrap_noise
r_001388,original_333,True,333,source_bound_bootstrap_noise
r_001389,original_1,True,1,source_bound_bootstrap_noise
r_001390,original_29,True,29,source_bound_bootstrap_noise
r_001391,original_549,True,549,source_bound_bootstrap_noise
r_001392,original_225,True,225,source_bound_bootstrap_noise
r_001393,original_465,True,465,source_bound_bootstrap_noise
r_001394,original_263,True,263,source_bound_bootstrap_noise
r_001395,original_103,True,103,source_bound_bootstrap_noise
r_001396,original_329,True,329,source_bound_bootstrap_noise
r_001397,original_126,True,126,source_bound_bootstrap_noise
r_001398,original_239,True,239,source_bound_bootstrap_noise
r_001399,original_346,True,346,source_bound_bootstrap_noise
r_001400,original_253,True,253,source_bound_bootstrap_noise
r_001401,original_274,True,274,source_bound_bootstrap_noise
r_001402,original_52,True,52,source_bound_bootstrap_noise
r_001403,original_383,True,383,source_bound_bootstrap_noise
r_001404,original_67,True,67,source_bound_bootstrap_noise
r_001405,original_405,True,405,source_bound_bootstrap_noise
r_001406,original_442,True,442,source_bound_bootstrap_noise
r_001407,original_599,True,599,source_bound_bootstrap_noise
r_001408,original_341,True,341,source_bound_bootstrap_noise
r_001409,original_333,True,333,source_bound_bootstrap_noise
r_001410,original_536,True,536,source_bound_bootstrap_noise
r_001411,original_137,True,137,source_bound_bootstrap_noise
r_001412,original_256,True,256,source_bound_bootstrap_noise
r_001413,original_134,True,134,source_bound_bootstrap_noise
r_001414,original_622,True,622,source_bound_bootstrap_noise
r_001415,original_478,True,478,source_bound_bootstrap_noise
r_001416,original_95,True,95,source_bound_bootstrap_noise
r_001417,original_704,True,704,source_bound_bootstrap_noise
r_001418,original_41,True,41,source_bound_bootstrap_noise
r_001419,original_460,True,460,source_bound_bootstrap_noise
r_001420,original_191,True,191,source_bound_bootstrap_noise
r_001421,original_145,True,145,source_bound_bootstrap_noise
r_001422,original_491,True,491,source_bound_bootstrap_noise
r_001423,original_191,True,191,source_bound_bootstrap_noise
r_001424,original_529,True,529,source_bound_bootstrap_noise
r_001425,original_80,True,80,source_bound_bootstrap_noise
r_001426,original_299,True,299,source_bound_bootstrap_noise
r_001427,original_613,True,613,source_bound_bootstrap_noise
r_001428,original_76,True,76,source_bound_bootstrap_noise
r_001429,original_147,True,147,source_bound_bootstrap_noise
r_001430,original_682,True,682,source_bound_bootstrap_noise
r_001431,original_507,True,507,source_bound_bootstrap_noise
r_001432,original_181,True,181,source_bound_bootstrap_noise
r_001433,original_149,True,149,source_bound_bootstrap_noise
r_001434,original_379,True,379,source_bound_bootstrap_noise
r_001435,original_174,True,174,source_bound_bootstrap_noise
r_001436,original_416,True,416,source_bound_bootstrap_noise
r_001437,original_452,True,452,source_bound_bootstrap_noise
r_001438,original_707,True,707,source_bound_bootstrap_noise
r_001439,original_491,True,491,source_bound_bootstrap_noise
r_001440,original_405,True,405,source_bound_bootstrap_noise
r_001441,original_572,True,572,source_bound_bootstrap_noise
r_001442,original_576,True,576,source_bound_bootstrap_noise
r_001443,original_562,True,562,source_bound_bootstrap_noise
r_001444,original_587,True,587,source_bound_bootstrap_noise
r_001445,original_331,True,331,source_bound_bootstrap_noise
r_001446,original_434,True,434,source_bound_bootstrap_noise
r_001447,original_36,True,36,source_bound_bootstrap_noise
r_001448,original_551,True,551,source_bound_bootstrap_noise
r_001449,original_80,True,80,source_bound_bootstrap_noise
r_001450,original_151,True,151,source_bound_bootstrap_noise
r_001451,original_704,True,704,source_bound_bootstrap_noise
r_001452,original_643,True,643,source_bound_bootstrap_noise
r_001453,original_508,True,508,source_bound_bootstrap_noise
r_001454,original_92,True,92,source_bound_bootstrap_noise
r_001455,original_157,True,157,source_bound_bootstrap_noise
r_001456,original_477,True,477,source_bound_bootstrap_noise
r_001457,original_133,True,133,source_bound_bootstrap_noise
r_001458,original_514,True,514,source_bound_bootstrap_noise
r_001459,original_49,True,49,source_bound_bootstrap_noise
r_001460,original_764,True,764,source_bound_bootstrap_noise
r_001461,original_382,True,382,source_bound_bootstrap_noise
r_001462,original_91,True,91,source_bound_bootstrap_noise
r_001463,original_641,True,641,source_bound_bootstrap_noise
r_001464,original_183,True,183,source_bound_bootstrap_noise
r_001465,original_385,True,385,source_bound_bootstrap_noise
r_001466,original_634,True,634,source_bound_bootstrap_noise
r_001467,original_744,True,744,source_bound_bootstrap_noise
r_001468,original_723,True,723,source_bound_bootstrap_noise
r_001469,original_150,True,150,source_bound_bootstrap_noise
r_001470,original_277,True,277,source_bound_bootstrap_noise
r_001471,original_434,True,434,source_bound_bootstrap_noise
r_001472,original_77,True,77,source_bound_bootstrap_noise
r_001473,original_342,True,342,source_bound_bootstrap_noise
r_001474,original_665,True,665,source_bound_bootstrap_noise
r_001475,original_282,True,282,source_bound_bootstrap_noise
r_001476,original_138,True,138,source_bound_bootstrap_noise
r_001477,original_613,True,613,source_bound_bootstrap_noise
r_001478,original_98,True,98,source_bound_bootstrap_noise
r_001479,original_211,True,211,source_bound_bootstrap_noise
r_001480,original_77,True,77,source_bound_bootstrap_noise
r_001481,original_453,True,453,source_bound_bootstrap_noise
r_001482,original_446,True,446,source_bound_bootstrap_noise
r_001483,original_694,True,694,source_bound_bootstrap_noise
r_001484,original_161,True,161,source_bound_bootstrap_noise
r_001485,original_151,True,151,source_bound_bootstrap_noise
r_001486,original_344,True,344,source_bound_bootstrap_noise
r_001487,original_669,True,669,source_bound_bootstrap_noise
r_001488,original_566,True,566,source_bound_bootstrap_noise
r_001489,original_601,True,601,source_bound_bootstrap_noise
r_001490,original_325,True,325,source_bound_bootstrap_noise
r_001491,original_180,True,180,source_bound_bootstrap_noise
r_001492,original_256,True,256,source_bound_bootstrap_noise
r_001493,original_633,True,633,source_bound_bootstrap_noise
r_001494,original_762,True,762,source_bound_bootstrap_noise
r_001495,original_457,True,457,source_bound_bootstrap_noise
r_001496,original_281,True,281,source_bound_bootstrap_noise
r_001497,original_760,True,760,source_bound_bootstrap_noise
r_001498,original_60,True,60,source_bound_bootstrap_noise
r_001499,original_426,True,426,source_bound_bootstrap_noise
r_001500,original_262,True,262,source_bound_bootstrap_noise
r_001501,original_653,True,653,source_bound_bootstrap_noise
r_001502,original_426,True,426,source_bound_bootstrap_noise
r_001503,original_628,True,628,source_bound_bootstrap_noise
r_001504,original_346,True,346,source_bound_bootstrap_noise
r_001505,original_297,True,297,source_bound_bootstrap_noise
r_001506,original_156,True,156,source_bound_bootstrap_noise
r_001507,original_694,True,694,source_bound_bootstrap_noise
r_001508,original_507,True,507,source_bound_bootstrap_noise
r_001509,original_728,True,728,source_bound_bootstrap_noise
r_001510,original_602,True,602,source_bound_bootstrap_noise
r_001511,original_575,True,575,source_bound_bootstrap_noise
r_001512,original_150,True,150,source_bound_bootstrap_noise
r_001513,original_416,True,416,source_bound_bootstrap_noise
r_001514,original_552,True,552,source_bound_bootstrap_noise
r_001515,original_135,True,135,source_bound_bootstrap_noise
r_001516,original_433,True,433,source_bound_bootstrap_noise
r_001517,original_161,True,161,source_bound_bootstrap_noise
r_001518,original_411,True,411,source_bound_bootstrap_noise
r_001519,original_137,True,137,source_bound_bootstrap_noise
r_001520,original_102,True,102,source_bound_bootstrap_noise
r_001521,original_169,True,169,source_bound_bootstrap_noise
r_001522,original_673,True,673,source_bound_bootstrap_noise
r_001523,original_396,True,396,source_bound_bootstrap_noise
r_001524,original_505,True,505,source_bound_bootstrap_noise
r_001525,original_478,True,478,source_bound_bootstrap_noise
r_001526,original_656,True,656,source_bound_bootstrap_noise
r_001527,original_578,True,578,source_bound_bootstrap_noise
r_001528,original_503,True,503,source_bound_bootstrap_noise
r_001529,original_758,True,758,source_bound_bootstrap_noise
r_001530,original_634,True,634,source_bound_bootstrap_noise
r_001531,original_327,True,327,source_bound_bootstrap_noise
r_001532,original_395,True,395,source_bound_bootstrap_noise
r_001533,original_331,True,331,source_bound_bootstrap_noise
r_001534,original_705,True,705,source_bound_bootstrap_noise
r_001535,original_450,True,450,source_bound_bootstrap_noise
r_001536,original_508,True,508,source_bound_bootstrap_noise
r_001537,original_556,True,556,source_bound_bootstrap_noise
r_001538,original_368,True,368,source_bound_bootstrap_noise
r_001539,original_620,True,620,source_bound_bootstrap_noise
r_001540,original_334,True,334,source_bound_bootstrap_noise
r_001541,original_398,True,398,source_bound_bootstrap_noise
r_001542,original_134,True,134,source_bound_bootstrap_noise
r_001543,original_500,True,500,source_bound_bootstrap_noise
r_001544,original_286,True,286,source_bound_bootstrap_noise
r_001545,original_333,True,333,source_bound_bootstrap_noise
r_001546,original_467,True,467,source_bound_bootstrap_noise
r_001547,original_439,True,439,source_bound_bootstrap_noise
r_001548,original_573,True,573,source_bound_bootstrap_noise
r_001549,original_497,True,497,source_bound_bootstrap_noise
r_001550,original_342,True,342,source_bound_bootstrap_noise
r_001551,original_166,True,166,source_bound_bootstrap_noise
r_001552,original_649,True,649,source_bound_bootstrap_noise
r_001553,original_411,True,411,source_bound_bootstrap_noise
r_001554,original_80,True,80,source_bound_bootstrap_noise
r_001555,original_578,True,578,source_bound_bootstrap_noise
r_001556,original_138,True,138,source_bound_bootstrap_noise
r_001557,original_364,True,364,source_bound_bootstrap_noise
r_001558,original_413,True,413,source_bound_bootstrap_noise
r_001559,original_583,True,583,source_bound_bootstrap_noise
r_001560,original_201,True,201,source_bound_bootstrap_noise
r_001561,original_340,True,340,source_bound_bootstrap_noise
r_001562,original_222,True,222,source_bound_bootstrap_noise
r_001563,original_571,True,571,source_bound_bootstrap_noise
r_001564,original_289,True,289,source_bound_bootstrap_noise
r_001565,original_379,True,379,source_bound_bootstrap_noise
r_001566,original_574,True,574,source_bound_bootstrap_noise
r_001567,original_433,True,433,source_bound_bootstrap_noise
r_001568,original_423,True,423,source_bound_bootstrap_noise
r_001569,original_34,True,34,source_bound_bootstrap_noise
r_001570,original_277,True,277,source_bound_bootstrap_noise
r_001571,original_639,True,639,source_bound_bootstrap_noise
r_001572,original_274,True,274,source_bound_bootstrap_noise
r_001573,original_103,True,103,source_bound_bootstrap_noise
r_001574,original_101,True,101,source_bound_bootstrap_noise
r_001575,original_439,True,439,source_bound_bootstrap_noise
r_001576,original_684,True,684,source_bound_bootstrap_noise
r_001577,original_35,True,35,source_bound_bootstrap_noise
r_001578,original_263,True,263,source_bound_bootstrap_noise
r_001579,original_644,True,644,source_bound_bootstrap_noise
r_001580,original_528,True,528,source_bound_bootstrap_noise
r_001581,original_747,True,747,source_bound_bootstrap_noise
r_001582,original_178,True,178,source_bound_bootstrap_noise
r_001583,original_464,True,464,source_bound_bootstrap_noise
r_001584,original_282,True,282,source_bound_bootstrap_noise
r_001585,original_720,True,720,source_bound_bootstrap_noise
r_001586,original_669,True,669,source_bound_bootstrap_noise
r_001587,original_277,True,277,source_bound_bootstrap_noise
r_001588,original_431,True,431,source_bound_bootstrap_noise
r_001589,original_594,True,594,source_bound_bootstrap_noise
r_001590,original_97,True,97,source_bound_bootstrap_noise
r_001591,original_1,True,1,source_bound_bootstrap_noise
r_001592,original_462,True,462,source_bound_bootstrap_noise
r_001593,original_645,True,645,source_bound_bootstrap_noise
r_001594,original_40,True,40,source_bound_bootstrap_noise
r_001595,original_726,True,726,source_bound_bootstrap_noise
r_001596,original_383,True,383,source_bound_bootstrap_noise
r_001597,original_108,True,108,source_bound_bootstrap_noise
r_001598,original_457,True,457,source_bound_bootstrap_noise
r_001599,original_107,True,107,source_bound_bootstrap_noise
r_001600,original_687,True,687,source_bound_bootstrap_noise
r_001601,original_161,True,161,source_bound_bootstrap_noise
r_001602,original_544,True,544,source_bound_bootstrap_noise
r_001603,original_459,True,459,source_bound_bootstrap_noise
r_001604,original_46,True,46,source_bound_bootstrap_noise
r_001605,original_288,True,288,source_bound_bootstrap_noise
r_001606,original_74,True,74,source_bound_bootstrap_noise
r_001607,original_393,True,393,source_bound_bootstrap_noise
r_001608,original_765,True,765,source_bound_bootstrap_noise
r_001609,original_555,True,555,source_bound_bootstrap_noise
r_001610,original_204,True,204,source_bound_bootstrap_noise
r_001611,original_688,True,688,source_bound_bootstrap_noise
r_001612,original_313,True,313,source_bound_bootstrap_noise
r_001613,original_122,True,122,source_bound_bootstrap_noise
r_001614,original_575,True,575,source_bound_bootstrap_noise
r_001615,original_1,True,1,source_bound_bootstrap_noise
r_001616,original_27,True,27,source_bound_bootstrap_noise
r_001617,original_285,True,285,source_bound_bootstrap_noise
r_001618,original_166,True,166,source_bound_bootstrap_noise
r_001619,original_105,True,105,source_bound_bootstrap_noise
r_001620,original_464,True,464,source_bound_bootstrap_noise
r_001621,original_315,True,315,source_bound_bootstrap_noise
r_001622,original_459,True,459,source_bound_bootstrap_noise
r_001623,original_41,True,41,source_bound_bootstrap_noise
r_001624,original_634,True,634,source_bound_bootstrap_noise
r_001625,original_505,True,505,source_bound_bootstrap_noise
r_001626,original_735,True,735,source_bound_bootstrap_noise
r_001627,original_613,True,613,source_bound_bootstrap_noise
r_001628,original_669,True,669,source_bound_bootstrap_noise
r_001629,original_364,True,364,source_bound_bootstrap_noise
r_001630,original_401,True,401,source_bound_bootstrap_noise
r_001631,original_76,True,76,source_bound_bootstrap_noise
r_001632,original_534,True,534,source_bound_bootstrap_noise
r_001633,original_521,True,521,source_bound_bootstrap_noise
r_001634,original_325,True,325,source_bound_bootstrap_noise
r_001635,original_365,True,365,source_bound_bootstrap_noise
r_001636,original_528,True,528,source_bound_bootstrap_noise
r_001637,original_581,True,581,source_bound_bootstrap_noise
r_001638,original_609,True,609,source_bound_bootstrap_noise
r_001639,original_673,True,673,source_bound_bootstrap_noise
r_001640,original_544,True,544,source_bound_bootstrap_noise
r_001641,original_547,True,547,source_bound_bootstrap_noise
r_001642,original_373,True,373,source_bound_bootstrap_noise
r_001643,original_51,True,51,source_bound_bootstrap_noise
r_001644,original_331,True,331,source_bound_bootstrap_noise
r_001645,original_141,True,141,source_bound_bootstrap_noise
r_001646,original_180,True,180,source_bound_bootstrap_noise
r_001647,original_123,True,123,source_bound_bootstrap_noise
r_001648,original_735,True,735,source_bound_bootstrap_noise
r_001649,original_587,True,587,source_bound_bootstrap_noise
r_001650,original_354,True,354,source_bound_bootstrap_noise
r_001651,original_567,True,567,source_bound_bootstrap_noise
r_001652,original_529,True,529,source_bound_bootstrap_noise
r_001653,original_362,True,362,source_bound_bootstrap_noise
r_001654,original_49,True,49,source_bound_bootstrap_noise
r_001655,original_331,True,331,source_bound_bootstrap_noise
r_001656,original_285,True,285,source_bound_bootstrap_noise
r_001657,original_96,True,96,source_bound_bootstrap_noise
r_001658,original_137,True,137,source_bound_bootstrap_noise
r_001659,original_173,True,173,source_bound_bootstrap_noise
r_001660,original_147,True,147,source_bound_bootstrap_noise
r_001661,original_47,True,47,source_bound_bootstrap_noise
r_001662,original_241,True,241,source_bound_bootstrap_noise
r_001663,original_479,True,479,source_bound_bootstrap_noise
r_001664,original_623,True,623,source_bound_bootstrap_noise
r_001665,original_453,True,453,source_bound_bootstrap_noise
r_001666,original_57,True,57,source_bound_bootstrap_noise
r_001667,original_626,True,626,source_bound_bootstrap_noise
r_001668,original_420,True,420,source_bound_bootstrap_noise
r_001669,original_568,True,568,source_bound_bootstrap_noise
r_001670,original_249,True,249,source_bound_bootstrap_noise
r_001671,original_454,True,454,source_bound_bootstrap_noise
r_001672,original_135,True,135,source_bound_bootstrap_noise
r_001673,original_645,True,645,source_bound_bootstrap_noise
r_001674,original_694,True,694,source_bound_bootstrap_noise
r_001675,original_411,True,411,source_bound_bootstrap_noise
r_001676,original_762,True,762,source_bound_bootstrap_noise
r_001677,original_741,True,741,source_bound_bootstrap_noise
r_001678,original_571,True,571,source_bound_bootstrap_noise
r_001679,original_738,True,738,source_bound_bootstrap_noise
r_001680,original_602,True,602,source_bound_bootstrap_noise
r_001681,original_482,True,482,source_bound_bootstrap_noise
r_001682,original_556,True,556,source_bound_bootstrap_noise
r_001683,original_176,True,176,source_bound_bootstrap_noise
r_001684,original_594,True,594,source_bound_bootstrap_noise
r_001685,original_12,True,12,source_bound_bootstrap_noise
r_001686,original_609,True,609,source_bound_bootstrap_noise
r_001687,original_422,True,422,source_bound_bootstrap_noise
r_001688,original_97,True,97,source_bound_bootstrap_noise
r_001689,original_92,True,92,source_bound_bootstrap_noise
r_001690,original_571,True,571,source_bound_bootstrap_noise
r_001691,original_411,True,411,source_bound_bootstrap_noise
r_001692,original_138,True,138,source_bound_bootstrap_noise
r_001693,original_176,True,176,source_bound_bootstrap_noise
r_001694,original_126,True,126,source_bound_bootstrap_noise
r_001695,original_318,True,318,source_bound_bootstrap_noise
r_001696,original_299,True,299,source_bound_bootstrap_noise
r_001697,original_574,True,574,source_bound_bootstrap_noise
r_001698,original_518,True,518,source_bound_bootstrap_noise
r_001699,original_263,True,263,source_bound_bootstrap_noise
r_001700,original_456,True,456,source_bound_bootstrap_noise
r_001701,original_348,True,348,source_bound_bootstrap_noise
r_001702,original_627,True,627,source_bound_bootstrap_noise
r_001703,original_473,True,473,source_bound_bootstrap_noise
r_001704,original_473,True,473,source_bound_bootstrap_noise
r_001705,original_673,True,673,source_bound_bootstrap_noise
r_001706,original_591,True,591,source_bound_bootstrap_noise
r_001707,original_225,True,225,source_bound_bootstrap_noise
r_001708,original_690,True,690,source_bound_bootstrap_noise
r_001709,original_47,True,47,source_bound_bootstrap_noise
r_001710,original_714,True,714,source_bound_bootstrap_noise
r_001711,original_52,True,52,source_bound_bootstrap_noise
r_001712,original_536,True,536,source_bound_bootstrap_noise
r_001713,original_90,True,90,source_bound_bootstrap_noise
r_001714,original_275,True,275,source_bound_bootstrap_noise
r_001715,original_122,True,122,source_bound_bootstrap_noise
r_001716,original_333,True,333,source_bound_bootstrap_noise
r_001717,original_649,True,649,source_bound_bootstrap_noise
r_001718,original_694,True,694,source_bound_bootstrap_noise
r_001719,original_495,True,495,source_bound_bootstrap_noise
r_001720,original_747,True,747,source_bound_bootstrap_noise
r_001721,original_632,True,632,source_bound_bootstrap_noise
r_001722,original_352,True,352,source_bound_bootstrap_noise
r_001723,original_519,True,519,source_bound_bootstrap_noise
r_001724,original_553,True,553,source_bound_bootstrap_noise
r_001725,original_331,True,331,source_bound_bootstrap_noise
r_001726,original_393,True,393,source_bound_bootstrap_noise
r_001727,original_50,True,50,source_bound_bootstrap_noise
r_001728,original_553,True,553,source_bound_bootstrap_noise
r_001729,original_431,True,431,source_bound_bootstrap_noise
r_001730,original_522,True,522,source_bound_bootstrap_noise
r_001731,original_565,True,565,source_bound_bootstrap_noise
r_001732,original_250,True,250,source_bound_bootstrap_noise
r_001733,original_353,True,353,source_bound_bootstrap_noise
r_001734,original_442,True,442,source_bound_bootstrap_noise
r_001735,original_295,True,295,source_bound_bootstrap_noise
r_001736,original_278,True,278,source_bound_bootstrap_noise
r_001737,original_671,True,671,source_bound_bootstrap_noise
r_001738,original_514,True,514,source_bound_bootstrap_noise
r_001739,original_610,True,610,source_bound_bootstrap_noise
r_001740,original_764,True,764,source_bound_bootstrap_noise
r_001741,original_729,True,729,source_bound_bootstrap_noise
r_001742,original_499,True,499,source_bound_bootstrap_noise
r_001743,original_174,True,174,source_bound_bootstrap_noise
r_001744,original_151,True,151,source_bound_bootstrap_noise
r_001745,original_119,True,119,source_bound_bootstrap_noise
r_001746,original_252,True,252,source_bound_bootstrap_noise
r_001747,original_483,True,483,source_bound_bootstrap_noise
r_001748,original_248,True,248,source_bound_bootstrap_noise
r_001749,original_452,True,452,source_bound_bootstrap_noise
r_001750,original_233,True,233,source_bound_bootstrap_noise
r_001751,original_733,True,733,source_bound_bootstrap_noise
r_001752,original_133,True,133,source_bound_bootstrap_noise
r_001753,original_751,True,751,source_bound_bootstrap_noise
r_001754,original_503,True,503,source_bound_bootstrap_noise
r_001755,original_616,True,616,source_bound_bootstrap_noise
r_001756,original_73,True,73,source_bound_bootstrap_noise
r_001757,original_704,True,704,source_bound_bootstrap_noise
r_001758,original_634,True,634,source_bound_bootstrap_noise
r_001759,original_325,True,325,source_bound_bootstrap_noise
r_001760,original_173,True,173,source_bound_bootstrap_noise
r_001761,original_181,True,181,source_bound_bootstrap_noise
r_001762,original_12,True,12,source_bound_bootstrap_noise
r_001763,original_519,True,519,source_bound_bootstrap_noise
r_001764,original_384,True,384,source_bound_bootstrap_noise
r_001765,original_178,True,178,source_bound_bootstrap_noise
r_001766,original_381,True,381,source_bound_bootstrap_noise
r_001767,original_454,True,454,source_bound_bootstrap_noise
r_001768,original_58,True,58,source_bound_bootstrap_noise
r_001769,original_46,True,46,source_bound_bootstrap_noise
r_001770,original_274,True,274,source_bound_bootstrap_noise
r_001771,original_762,True,762,source_bound_bootstrap_noise
r_001772,original_278,True,278,source_bound_bootstrap_noise
r_001773,original_500,True,500,source_bound_bootstrap_noise
r_001774,original_340,True,340,source_bound_bootstrap_noise
r_001775,original_277,True,277,source_bound_bootstrap_noise
r_001776,original_173,True,173,source_bound_bootstrap_noise
r_001777,original_383,True,383,source_bound_bootstrap_noise
r_001778,original_519,True,519,source_bound_bootstrap_noise
r_001779,original_688,True,688,source_bound_bootstrap_noise
r_001780,original_412,True,412,source_bound_bootstrap_noise
r_001781,original_658,True,658,source_bound_bootstrap_noise
r_001782,original_420,True,420,source_bound_bootstrap_noise
r_001783,original_654,True,654,source_bound_bootstrap_noise
r_001784,original_381,True,381,source_bound_bootstrap_noise
r_001785,original_631,True,631,source_bound_bootstrap_noise
r_001786,original_52,True,52,source_bound_bootstrap_noise
r_001787,original_762,True,762,source_bound_bootstrap_noise
r_001788,original_246,True,246,source_bound_bootstrap_noise
r_001789,original_705,True,705,source_bound_bootstrap_noise
r_001790,original_654,True,654,source_bound_bootstrap_noise
r_001791,original_173,True,173,source_bound_bootstrap_noise
r_001792,original_340,True,340,source_bound_bootstrap_noise
r_001793,original_222,True,222,source_bound_bootstrap_noise
r_001794,original_752,True,752,source_bound_bootstrap_noise
r_001795,original_184,True,184,source_bound_bootstrap_noise
r_001796,original_622,True,622,source_bound_bootstrap_noise
r_001797,original_161,True,161,source_bound_bootstrap_noise
r_001798,original_711,True,711,source_bound_bootstrap_noise
r_001799,original_692,True,692,source_bound_bootstrap_noise
r_001800,original_226,True,226,source_bound_bootstrap_noise
r_001801,original_117,True,117,source_bound_bootstrap_noise
r_001802,original_137,True,137,source_bound_bootstrap_noise
r_001803,original_553,True,553,source_bound_bootstrap_noise
r_001804,original_616,True,616,source_bound_bootstrap_noise
r_001805,original_29,True,29,source_bound_bootstrap_noise
r_001806,original_21,True,21,source_bound_bootstrap_noise
r_001807,original_726,True,726,source_bound_bootstrap_noise
r_001808,original_65,True,65,source_bound_bootstrap_noise
r_001809,original_103,True,103,source_bound_bootstrap_noise
r_001810,original_105,True,105,source_bound_bootstrap_noise
r_001811,original_550,True,550,source_bound_bootstrap_noise
r_001812,original_446,True,446,source_bound_bootstrap_noise
r_001813,original_331,True,331,source_bound_bootstrap_noise
r_001814,original_687,True,687,source_bound_bootstrap_noise
r_001815,original_668,True,668,source_bound_bootstrap_noise
r_001816,original_583,True,583,source_bound_bootstrap_noise
r_001817,original_316,True,316,source_bound_bootstrap_noise
r_001818,original_320,True,320,source_bound_bootstrap_noise
r_001819,original_49,True,49,source_bound_bootstrap_noise
r_001820,original_553,True,553,source_bound_bootstrap_noise
r_001821,original_636,True,636,source_bound_bootstrap_noise
r_001822,original_707,True,707,source_bound_bootstrap_noise
r_001823,original_174,True,174,source_bound_bootstrap_noise
r_001824,original_514,True,514,source_bound_bootstrap_noise
r_001825,original_315,True,315,source_bound_bootstrap_noise
r_001826,original_634,True,634,source_bound_bootstrap_noise
r_001827,original_747,True,747,source_bound_bootstrap_noise
r_001828,original_568,True,568,source_bound_bootstrap_noise
r_001829,original_442,True,442,source_bound_bootstrap_noise
r_001830,original_60,True,60,source_bound_bootstrap_noise
r_001831,original_117,True,117,source_bound_bootstrap_noise
r_001832,original_643,True,643,source_bound_local_gaussian_noise
r_001833,original_141,True,141,source_bound_local_gaussian_noise
r_001834,original_751,True,751,source_bound_local_gaussian_noise
r_001835,original_741,True,741,source_bound_local_gaussian_noise
r_001836,original_492,True,492,source_bound_local_gaussian_noise
r_001837,original_95,True,95,source_bound_local_gaussian_noise
r_001838,original_71,True,71,source_bound_local_gaussian_noise
r_001839,original_390,True,390,source_bound_local_gaussian_noise
r_001840,original_717,True,717,source_bound_local_gaussian_noise
r_001841,original_50,True,50,source_bound_local_gaussian_noise
r_001842,original_246,True,246,source_bound_local_gaussian_noise
r_001843,original_346,True,346,source_bound_local_gaussian_noise
r_001844,original_439,True,439,source_bound_local_gaussian_noise
r_001845,original_694,True,694,source_bound_local_gaussian_noise
r_001846,original_707,True,707,source_bound_local_gaussian_noise
r_001847,original_456,True,456,source_bound_local_gaussian_noise
r_001848,original_442,True,442,source_bound_local_gaussian_noise
r_001849,original_574,True,574,source_bound_local_gaussian_noise
r_001850,original_27,True,27,source_bound_local_gaussian_noise
r_001851,original_654,True,654,source_bound_local_gaussian_noise
r_001852,original_58,True,58,source_bound_local_gaussian_noise
r_001853,original_324,True,324,source_bound_local_gaussian_noise
r_001854,original_113,True,113,source_bound_local_gaussian_noise
r_001855,original_508,True,508,source_bound_local_gaussian_noise
r_001856,original_10,True,10,source_bound_local_gaussian_noise
r_001857,original_341,True,341,source_bound_local_gaussian_noise
r_001858,original_426,True,426,source_bound_local_gaussian_noise
r_001859,original_600,True,600,source_bound_local_gaussian_noise
r_001860,original_30,True,30,source_bound_local_gaussian_noise
r_001861,original_608,True,608,source_bound_local_gaussian_noise
r_001862,original_224,True,224,source_bound_local_gaussian_noise
r_001863,original_12,True,12,source_bound_local_gaussian_noise
r_001864,original_568,True,568,source_bound_local_gaussian_noise
r_001865,original_640,True,640,source_bound_local_gaussian_noise
r_001866,original_495,True,495,source_bound_local_gaussian_noise
r_001867,original_299,True,299,source_bound_local_gaussian_noise
r_001868,original_747,True,747,source_bound_local_gaussian_noise
r_001869,original_36,True,36,source_bound_local_gaussian_noise
r_001870,original_74,True,74,source_bound_local_gaussian_noise
r_001871,original_616,True,616,source_bound_local_gaussian_noise
r_001872,original_514,True,514,source_bound_local_gaussian_noise
r_001873,original_21,True,21,source_bound_local_gaussian_noise
r_001874,original_762,True,762,source_bound_local_gaussian_noise
r_001875,original_288,True,288,source_bound_local_gaussian_noise
r_001876,original_49,True,49,source_bound_local_gaussian_noise
r_001877,original_354,True,354,source_bound_local_gaussian_noise
r_001878,original_353,True,353,source_bound_local_gaussian_noise
r_001879,original_423,True,423,source_bound_local_gaussian_noise
r_001880,original_573,True,573,source_bound_local_gaussian_noise
r_001881,original_346,True,346,source_bound_local_gaussian_noise
r_001882,original_368,True,368,source_bound_local_gaussian_noise
r_001883,original_534,True,534,source_bound_local_gaussian_noise
r_001884,original_491,True,491,source_bound_local_gaussian_noise
r_001885,original_692,True,692,source_bound_local_gaussian_noise
r_001886,original_282,True,282,source_bound_local_gaussian_noise
r_001887,original_511,True,511,source_bound_local_gaussian_noise
r_001888,original_651,True,651,source_bound_local_gaussian_noise
